work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,experience_name,employment_name,remote_name,salary_log_usd,tunisian_record,employee_continent,company_continent
2022,MI,FT,Data Engineer,63900,USD,63900,US,0,US,M,Mid-level,Full-time,On-site,11.065090289695444,False,North America,North America
2022,MI,FT,Machine Learning Scientist,160000,USD,160000,US,100,US,L,Mid-level,Full-time,Fully remote,11.982935344196433,False,North America,North America
2022,MI,FT,Machine Learning Scientist,112300,USD,112300,US,100,US,L,Mid-level,Full-time,Fully remote,11.62893804540639,False,North America,North America
2022,MI,FT,Data Science Manager,241000,USD,241000,US,100,US,M,Mid-level,Full-time,Fully remote,12.392556361841777,False,North America,North America
2022,MI,FT,Data Science Manager,159000,USD,159000,US,100,US,M,Mid-level,Full-time,Fully remote,11.976665770490767,False,North America,North America
2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,Senior-level,Full-time,On-site,12.100717685412471,False,North America,North America
2022,SE,FT,Data Scientist,80000,USD,80000,US,0,US,M,Senior-level,Full-time,On-site,11.289794413577894,False,North America,North America
2022,MI,FT,Data Engineer,82900,USD,82900,US,0,US,M,Mid-level,Full-time,On-site,11.325402403776808,False,North America,North America
2022,SE,FT,Data Engineer,100800,USD,100800,US,100,US,L,Senior-level,Full-time,Fully remote,11.520903555205116,False,North America,North America
2022,MI,FT,Data Engineer,45000,EUR,49461,ES,100,ES,M,Mid-level,Full-time,Fully remote,10.808959976974403,False,Europe,Europe
2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L,Senior-level,Full-time,On-site,11.852257893055606,False,North America,North America
2022,MI,FT,Data Analyst,30000,GBP,39263,GB,100,GB,M,Mid-level,Full-time,Fully remote,10.578063347510637,False,Europe,Europe
2022,MI,FT,Data Analyst,40000,EUR,43966,ES,100,ES,M,Mid-level,Full-time,Fully remote,10.691194631509694,False,Europe,Europe
2022,MI,FT,Data Analyst,30000,EUR,32974,ES,100,ES,M,Mid-level,Full-time,Fully remote,10.403504977585515,False,Europe,Europe
2022,MI,FT,Data Engineer,80000,EUR,87932,ES,100,ES,M,Mid-level,Full-time,Fully remote,11.384330439839488,False,Europe,Europe
2022,MI,FT,Data Engineer,70000,EUR,76940,ES,100,ES,M,Mid-level,Full-time,Fully remote,11.250794173362452,False,Europe,Europe
2022,MI,FT,Data Engineer,80000,GBP,104702,GB,100,GB,M,Mid-level,Full-time,Fully remote,11.55888304974326,False,Europe,Europe
2022,MI,FT,Data Engineer,70000,GBP,91614,GB,100,GB,M,Mid-level,Full-time,Fully remote,11.425350292714276,False,Europe,Europe
2022,MI,FT,Data Engineer,60000,EUR,65949,ES,100,ES,M,Mid-level,Full-time,Fully remote,11.09665215814546,False,Europe,Europe
2022,MI,FT,Data Engineer,80000,EUR,87932,GR,100,GR,M,Mid-level,Full-time,Fully remote,11.384330439839488,False,Europe,Europe
2022,MI,FT,Data Analyst,40000,EUR,43966,GR,100,GR,M,Mid-level,Full-time,Fully remote,10.691194631509694,False,Europe,Europe
2022,MI,FT,Data Analyst,30000,EUR,32974,GR,100,GR,M,Mid-level,Full-time,Fully remote,10.403504977585515,False,Europe,Europe
2022,MI,FT,Data Engineer,75000,GBP,98158,GB,100,GB,M,Mid-level,Full-time,Fully remote,11.494343891883839,False,Europe,Europe
2022,SE,FT,Data Scientist,215300,USD,215300,US,0,US,L,Senior-level,Full-time,On-site,12.279792328023508,False,North America,North America
2022,MI,FT,Data Engineer,70000,EUR,76940,GR,100,GR,M,Mid-level,Full-time,Fully remote,11.250794173362452,False,Europe,Europe
2022,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,Senior-level,Full-time,Fully remote,12.100717685412471,False,North America,North America
2022,EN,FT,ML Engineer,20000,EUR,21983,PT,100,PT,L,Entry-level,Full-time,Fully remote,9.998070195022075,False,Europe,Europe
2022,SE,FT,Data Engineer,80000,USD,80000,US,100,US,M,Senior-level,Full-time,Fully remote,11.289794413577894,False,North America,North America
2022,MI,FT,Machine Learning Developer,100000,CAD,78791,CA,100,CA,M,Mid-level,Full-time,Fully remote,11.274566747849539,False,North America,North America
2022,EX,FT,Director of Data Science,250000,CAD,196979,CA,50,CA,L,Executive,Full-time,Hybrid,12.190857479723693,False,North America,North America
2022,MI,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,S,Mid-level,Full-time,Fully remote,11.695255355062795,False,North America,North America
2022,EN,FT,Computer Vision Engineer,125000,USD,125000,US,0,US,M,Entry-level,Full-time,On-site,11.736077016252437,False,North America,North America
2022,MI,FT,NLP Engineer,240000,CNY,37236,US,50,US,L,Mid-level,Full-time,Hybrid,10.525058169606785,False,North America,North America
2022,SE,FT,Data Engineer,105000,USD,105000,US,100,US,M,Senior-level,Full-time,Fully remote,11.561725152903833,False,North America,North America
2022,SE,FT,Lead Machine Learning Engineer,80000,EUR,87932,DE,0,DE,M,Senior-level,Full-time,On-site,11.384330439839488,False,Europe,Europe
2022,MI,FT,Business Data Analyst,1400000,INR,18442,IN,100,IN,M,Mid-level,Full-time,Fully remote,9.822440173682805,False,Asia,Asia
2022,MI,FT,Data Scientist,2400000,INR,31615,IN,100,IN,L,Mid-level,Full-time,Fully remote,10.361418600547594,False,Asia,Asia
2022,MI,FT,Machine Learning Infrastructure Engineer,53000,EUR,58255,PT,50,PT,L,Mid-level,Full-time,Hybrid,10.972602370415215,False,Europe,Europe
2022,EN,FT,Financial Data Analyst,100000,USD,100000,US,50,US,L,Entry-level,Full-time,Hybrid,11.51293546492023,False,North America,North America
2022,MI,PT,Data Engineer,50000,EUR,54957,DE,50,DE,L,Mid-level,Part-time,Hybrid,10.914324536132202,False,Europe,Europe
2022,EN,FT,Data Scientist,1400000,INR,18442,IN,100,IN,M,Entry-level,Full-time,Fully remote,9.822440173682805,False,Asia,Asia
2022,SE,FT,Principal Data Scientist,148000,EUR,162674,DE,100,DE,M,Senior-level,Full-time,Fully remote,11.999509624363185,False,Europe,Europe
2022,EN,FT,Data Engineer,120000,USD,120000,US,100,US,M,Entry-level,Full-time,Fully remote,11.695255355062795,False,North America,North America
2022,SE,FT,Research Scientist,144000,USD,144000,US,50,US,L,Senior-level,Full-time,Hybrid,11.87757552297847,False,North America,North America
2022,SE,FT,Data Scientist,104890,USD,104890,US,100,US,M,Senior-level,Full-time,Fully remote,11.560676994707515,False,North America,North America
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,Senior-level,Full-time,Fully remote,11.51293546492023,False,North America,North America
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Senior-level,Full-time,Fully remote,11.849404844423074,False,North America,North America
2022,MI,FT,Data Analyst,135000,USD,135000,US,100,US,M,Mid-level,Full-time,Fully remote,11.813037464800539,False,North America,North America
2022,MI,FT,Data Analyst,50000,USD,50000,US,100,US,M,Mid-level,Full-time,Fully remote,10.819798284210286,False,North America,North America
2022,SE,FT,Data Scientist,220000,USD,220000,US,100,US,M,Senior-level,Full-time,Fully remote,12.301387370778713,False,North America,North America
2022,MI,FT,Data Scientist,140000,GBP,183228,GB,0,GB,M,Mid-level,Full-time,On-site,12.11849201563776,False,Europe,Europe
2022,MI,FT,Data Scientist,70000,GBP,91614,GB,0,GB,M,Mid-level,Full-time,On-site,11.425350292714276,False,Europe,Europe
2022,SE,FT,Data Scientist,185100,USD,185100,US,100,US,M,Senior-level,Full-time,Fully remote,12.128656901032139,False,North America,North America
2022,SE,FT,Machine Learning Engineer,220000,USD,220000,US,100,US,M,Senior-level,Full-time,Fully remote,12.301387370778713,False,North America,North America
2022,MI,FT,Data Scientist,200000,USD,200000,US,100,US,M,Mid-level,Full-time,Fully remote,12.206077645517674,False,North America,North America
2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M,Mid-level,Full-time,Fully remote,11.695255355062795,False,North America,North America
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,AE,100,AE,S,Senior-level,Full-time,Fully remote,11.695255355062795,False,Asia,Asia
2022,SE,FT,Machine Learning Engineer,65000,USD,65000,AE,100,AE,S,Senior-level,Full-time,Fully remote,11.082157933374816,False,Asia,Asia
2022,EX,FT,Data Engineer,324000,USD,324000,US,100,US,M,Executive,Full-time,Fully remote,12.688501881189456,False,North America,North America
2022,EX,FT,Data Engineer,216000,USD,216000,US,100,US,M,Executive,Full-time,Fully remote,12.283038316285214,False,North America,North America
2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,Senior-level,Full-time,Fully remote,12.25486757159303,False,North America,North America
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,M,Senior-level,Full-time,Fully remote,11.695255355062795,False,North America,North America
2022,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M,Senior-level,Full-time,Fully remote,12.345838935721968,False,North America,North America
2022,EN,PT,Data Scientist,100000,USD,100000,DZ,50,DZ,M,Entry-level,Part-time,Hybrid,11.51293546492023,False,Africa,Africa
2022,MI,FL,Data Scientist,100000,USD,100000,CA,100,US,M,Mid-level,Freelance,Fully remote,11.51293546492023,False,North America,North America
2022,EN,CT,Applied Machine Learning Scientist,29000,EUR,31875,TN,100,CZ,M,Entry-level,Contract,Fully remote,10.36960865451764,True,Africa,Europe
2022,SE,FT,Head of Data,200000,USD,200000,MY,100,US,M,Senior-level,Full-time,Fully remote,12.206077645517674,False,Asia,North America
2022,MI,FT,Principal Data Analyst,75000,USD,75000,CA,100,CA,S,Mid-level,Full-time,Fully remote,11.225256725762893,False,North America,North America
2022,MI,FT,Data Scientist,150000,PLN,35590,PL,100,PL,L,Mid-level,Full-time,Fully remote,10.479848075889779,False,Europe,Europe
2022,SE,FT,Machine Learning Developer,100000,CAD,78791,CA,100,CA,M,Senior-level,Full-time,Fully remote,11.274566747849539,False,North America,North America
2022,SE,FT,Data Scientist,100000,USD,100000,BR,100,US,M,Senior-level,Full-time,Fully remote,11.51293546492023,False,South America,North America
2022,MI,FT,Machine Learning Scientist,153000,USD,153000,US,50,US,M,Mid-level,Full-time,Hybrid,11.938199736300925,False,North America,North America
2022,EN,FT,Data Engineer,52800,EUR,58035,PK,100,DE,M,Entry-level,Full-time,Fully remote,10.968818786635575,False,Asia,Europe
2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M,Senior-level,Full-time,Fully remote,12.013706813470414,False,North America,North America
2022,SE,FT,Research Scientist,85000,EUR,93427,FR,50,FR,L,Senior-level,Full-time,Hybrid,11.444946365157367,False,Europe,Europe
2022,EN,FT,Data Scientist,66500,CAD,52396,CA,100,CA,L,Entry-level,Full-time,Fully remote,10.866604616761784,False,North America,North America
2022,SE,FT,Machine Learning Engineer,57000,EUR,62651,NL,100,NL,L,Senior-level,Full-time,Fully remote,11.045350883198553,False,Europe,Europe
2022,MI,FT,Head of Data,30000,EUR,32974,EE,100,EE,S,Mid-level,Full-time,Fully remote,10.403504977585515,False,Europe,Europe
2022,EN,FT,Data Scientist,40000,USD,40000,JP,100,MY,L,Entry-level,Full-time,Fully remote,10.596659732783579,False,Asia,Asia
2022,MI,FT,Machine Learning Engineer,121000,AUD,87425,AU,100,AU,L,Mid-level,Full-time,Fully remote,11.37854800024191,False,Oceania,Oceania
2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M,Senior-level,Full-time,Fully remote,11.652696102959753,False,North America,North America
2022,EN,FT,Data Scientist,120000,AUD,86703,AU,50,AU,M,Entry-level,Full-time,Hybrid,11.370255297805896,False,Oceania,Oceania
2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BO,100,US,L,Mid-level,Full-time,Fully remote,11.225256725762893,False,South America,North America
2022,MI,FT,Research Scientist,59000,EUR,64849,AT,0,AT,L,Mid-level,Full-time,On-site,11.07983218974459,False,Europe,Europe
2022,EN,FT,Research Scientist,120000,USD,120000,US,100,US,L,Entry-level,Full-time,Fully remote,11.695255355062795,False,North America,North America
2022,MI,FT,Applied Data Scientist,157000,USD,157000,US,100,US,L,Mid-level,Full-time,Fully remote,11.964007453736912,False,North America,North America
2022,EN,FT,Computer Vision Software Engineer,150000,USD,150000,AU,100,AU,S,Entry-level,Full-time,Fully remote,11.918397239722838,False,Oceania,Oceania
2022,MI,FT,Business Data Analyst,90000,CAD,70912,CA,50,CA,L,Mid-level,Full-time,Hybrid,11.169209052553029,False,North America,North America
2022,EN,FT,Data Engineer,65000,USD,65000,US,100,US,S,Entry-level,Full-time,Fully remote,11.082157933374816,False,North America,North America
2022,SE,FT,Machine Learning Engineer,65000,EUR,71444,IE,100,IE,S,Senior-level,Full-time,Fully remote,11.17668320190307,False,Europe,Europe
2022,EN,FT,Data Analytics Engineer,20000,USD,20000,PK,0,PK,M,Entry-level,Full-time,On-site,9.90353755128617,False,Asia,Asia
2022,MI,FT,Data Scientist,48000,USD,48000,RU,100,US,S,Mid-level,Full-time,Fully remote,10.778977123006351,False,Europe,North America
2022,SE,FT,Data Science Manager,152500,USD,152500,US,100,US,M,Senior-level,Full-time,Fully remote,11.934926432385152,False,North America,North America
2022,MI,FT,Data Engineer,62000,EUR,68147,FR,100,FR,M,Mid-level,Full-time,Fully remote,11.129437089665434,False,Europe,Europe
2022,MI,FT,Data Scientist,115000,CHF,122346,CH,0,CH,L,Mid-level,Full-time,On-site,11.714616548750014,False,Other,Other
2022,SE,FT,Applied Data Scientist,380000,USD,380000,US,100,US,L,Senior-level,Full-time,Fully remote,12.847929163278053,False,North America,North America
2022,MI,FT,Data Scientist,88000,CAD,69336,CA,100,CA,M,Mid-level,Full-time,Fully remote,11.146733953232388,False,North America,North America
2022,EN,FT,Computer Vision Engineer,10000,USD,10000,PT,100,LU,M,Entry-level,Full-time,Fully remote,9.210440366976517,False,Europe,Europe
2022,MI,FT,Data Analyst,20000,USD,20000,GR,100,GR,S,Mid-level,Full-time,Fully remote,9.90353755128617,False,Europe,Europe
2022,SE,FT,Data Analytics Lead,405000,USD,405000,US,100,US,L,Senior-level,Full-time,Fully remote,12.91164481522143,False,North America,North America
2022,MI,FT,Data Scientist,135000,USD,135000,US,100,US,L,Mid-level,Full-time,Fully remote,11.813037464800539,False,North America,North America
2022,SE,FT,Applied Data Scientist,177000,USD,177000,US,100,US,L,Senior-level,Full-time,Fully remote,12.083910661257521,False,North America,North America
2022,MI,FT,Data Scientist,78000,USD,78000,US,100,US,M,Mid-level,Full-time,Fully remote,11.264476926102367,False,North America,North America
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,Senior-level,Full-time,Fully remote,11.51293546492023,False,North America,North America
2022,MI,FT,Data Analyst,85000,USD,85000,CA,0,CA,M,Mid-level,Full-time,On-site,11.350418300109132,False,North America,North America
2022,MI,FT,Data Analyst,75000,USD,75000,CA,0,CA,M,Mid-level,Full-time,On-site,11.225256725762893,False,North America,North America
2022,SE,FT,Machine Learning Engineer,214000,USD,214000,US,100,US,M,Senior-level,Full-time,Fully remote,12.273735966890268,False,North America,North America
2022,SE,FT,Machine Learning Engineer,192600,USD,192600,US,100,US,M,Senior-level,Full-time,Fully remote,12.16837597044068,False,North America,North America
2022,SE,FT,Data Architect,266400,USD,266400,US,100,US,M,Senior-level,Full-time,Fully remote,12.49275797139508,False,North America,North America
2022,SE,FT,Data Architect,213120,USD,213120,US,100,US,M,Senior-level,Full-time,Fully remote,12.269615358515345,False,North America,North America
2022,MI,FT,Data Scientist,141300,USD,141300,US,0,US,M,Mid-level,Full-time,On-site,11.85864764578841,False,North America,North America
2022,MI,FT,Data Scientist,102100,USD,102100,US,0,US,M,Mid-level,Full-time,On-site,11.533717798424087,False,North America,North America
2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,Senior-level,Full-time,Fully remote,11.66078496820908,False,North America,North America
2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,Senior-level,Full-time,Fully remote,11.310405282483078,False,North America,North America
2022,MI,FT,Data Engineer,206699,USD,206699,US,0,US,M,Mid-level,Full-time,On-site,12.23902374566986,False,North America,North America
2022,MI,FT,Data Engineer,99100,USD,99100,US,0,US,M,Mid-level,Full-time,On-site,11.503894811084523,False,North America,North America
2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Senior-level,Full-time,Fully remote,11.775297421715827,False,North America,North America
2022,SE,FT,Data Engineer,110500,USD,110500,US,100,US,M,Senior-level,Full-time,Fully remote,11.612779849672751,False,North America,North America
2022,SE,FT,Data Analyst,99050,USD,99050,US,100,US,M,Senior-level,Full-time,Fully remote,11.50339014798689,False,North America,North America
2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Senior-level,Full-time,Fully remote,11.982935344196433,False,North America,North America
2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,L,Senior-level,Full-time,On-site,12.232232473915767,False,North America,North America
2022,SE,FT,Data Scientist,176000,USD,176000,US,100,US,M,Senior-level,Full-time,Fully remote,12.07824495582233,False,North America,North America
2022,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M,Senior-level,Full-time,Fully remote,11.87757552297847,False,North America,North America
2022,SE,FT,Data Engineer,200100,USD,200100,US,100,US,M,Senior-level,Full-time,Fully remote,12.206577518060588,False,North America,North America
2022,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M,Senior-level,Full-time,Fully remote,11.884495917930655,False,North America,North America
2022,SE,FT,Data Engineer,70500,USD,70500,US,0,US,M,Senior-level,Full-time,On-site,11.163382173096926,False,North America,North America
2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,M,Senior-level,Full-time,On-site,12.232232473915767,False,North America,North America
2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,M,Senior-level,Full-time,On-site,11.852257893055606,False,North America,North America
2022,SE,FT,Analytics Engineer,205300,USD,205300,US,0,US,M,Senior-level,Full-time,On-site,12.232232473915767,False,North America,North America
2022,SE,FT,Analytics Engineer,184700,USD,184700,US,0,US,M,Senior-level,Full-time,On-site,12.12649358035784,False,North America,North America
2022,SE,FT,Data Engineer,175100,USD,175100,US,100,US,M,Senior-level,Full-time,Fully remote,12.073118229279908,False,North America,North America
2022,SE,FT,Data Engineer,140250,USD,140250,US,100,US,M,Senior-level,Full-time,Fully remote,11.8511889534843,False,North America,North America
2022,SE,FT,Data Analyst,116150,USD,116150,US,100,US,M,Senior-level,Full-time,Fully remote,11.6626463477181,False,North America,North America
2022,SE,FT,Data Engineer,54000,USD,54000,US,0,US,M,Senior-level,Full-time,On-site,10.896757843893464,False,North America,North America
2022,MI,FT,Data Analyst,50000,GBP,65438,GB,0,GB,M,Mid-level,Full-time,On-site,11.088873689986276,False,Europe,Europe
2022,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,Senior-level,Full-time,Fully remote,11.289794413577894,False,North America,North America
2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M,Senior-level,Full-time,Fully remote,12.25486757159303,False,North America,North America
2022,SE,FT,Data Analyst,69000,USD,69000,US,100,US,M,Senior-level,Full-time,Fully remote,11.141876276228,False,North America,North America
2022,SE,FT,Data Analyst,150075,USD,150075,US,100,US,M,Senior-level,Full-time,Fully remote,11.918897111432843,False,North America,North America
2022,SE,FT,Data Engineer,25000,USD,25000,US,100,US,M,Senior-level,Full-time,Fully remote,10.12667110305036,False,North America,North America
2022,SE,FT,Data Analyst,126500,USD,126500,US,100,US,M,Senior-level,Full-time,Fully remote,11.748005492256807,False,North America,North America
2022,SE,FT,Data Analyst,106260,USD,106260,US,100,US,M,Senior-level,Full-time,Fully remote,11.573653610839628,False,North America,North America
2022,SE,FT,Data Engineer,220110,USD,220110,US,100,US,M,Senior-level,Full-time,Fully remote,12.301887243548784,False,North America,North America
2022,SE,FT,Data Engineer,160080,USD,160080,US,100,US,M,Senior-level,Full-time,Fully remote,11.983435216114666,False,North America,North America
2022,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M,Senior-level,Full-time,Fully remote,11.561725152903833,False,North America,North America
2022,SE,FT,Data Analyst,110925,USD,110925,US,100,US,M,Senior-level,Full-time,Fully remote,11.616618591306768,False,North America,North America
2022,MI,FT,Data Analyst,35000,GBP,45807,GB,0,GB,M,Mid-level,Full-time,On-site,10.732214027337896,False,Europe,Europe
2022,SE,FT,Data Analyst,60000,USD,60000,US,100,US,M,Senior-level,Full-time,Fully remote,11.002116507732017,False,North America,North America
2022,SE,FT,Data Architect,192564,USD,192564,US,100,US,M,Senior-level,Full-time,Fully remote,12.16818903805254,False,North America,North America
2022,SE,FT,Data Architect,144854,USD,144854,US,100,US,M,Senior-level,Full-time,Fully remote,11.883488521069127,False,North America,North America
2022,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M,Senior-level,Full-time,Fully remote,11.918397239722838,False,North America,North America
2022,SE,FT,Data Analytics Manager,150260,USD,150260,US,100,US,M,Senior-level,Full-time,Fully remote,11.920129061032112,False,North America,North America
2022,SE,FT,Data Analytics Manager,109280,USD,109280,US,100,US,M,Senior-level,Full-time,Fully remote,11.60167782556802,False,North America,North America
2022,MI,FT,Data Scientist,160000,USD,160000,US,100,US,M,Mid-level,Full-time,Fully remote,11.982935344196433,False,North America,North America
2022,MI,FT,Data Scientist,130000,USD,130000,US,100,US,M,Mid-level,Full-time,Fully remote,11.775297421715827,False,North America,North America
2022,EN,FT,Data Analyst,67000,USD,67000,CA,0,CA,M,Entry-level,Full-time,On-site,11.112462823634855,False,North America,North America
2022,EN,FT,Data Analyst,52000,USD,52000,CA,0,CA,M,Entry-level,Full-time,On-site,10.859018228147887,False,North America,North America
2022,SE,FT,Data Engineer,154000,USD,154000,US,100,US,M,Senior-level,Full-time,Fully remote,11.944714374881176,False,North America,North America
2022,SE,FT,Data Engineer,126000,USD,126000,US,100,US,M,Senior-level,Full-time,Fully remote,11.744045122410057,False,North America,North America
2022,SE,FT,Data Analyst,129000,USD,129000,US,0,US,M,Senior-level,Full-time,On-site,11.767575435251748,False,North America,North America
2022,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M,Senior-level,Full-time,Fully remote,11.918397239722838,False,North America,North America
2022,MI,FT,AI Scientist,200000,USD,200000,IN,100,US,L,Mid-level,Full-time,Fully remote,12.206077645517674,False,Asia,North America
